,num_hidden,heads,activation,feat_drop,attn_drop,negative_slope,loss_fcn,optimizer,score
283,4,1,elu,0.0,0.1,0.2,BCEWithLogitsLoss,RMSprop,0.3149318922991794
284,4,1,elu,0.0,0.1,0.5,BCEWithLogitsLoss,Adadelta,0.026594783733158378
285,4,1,elu,0.0,0.1,0.5,BCEWithLogitsLoss,Adagrad,0.16175146614611818
286,4,1,elu,0.0,0.1,0.5,BCEWithLogitsLoss,Adam,0.0008771929824561403
287,4,1,elu,0.0,0.1,0.5,BCEWithLogitsLoss,RMSprop,0.3327914949347098
288,4,1,elu,0.0,0.5,0.01,BCEWithLogitsLoss,Adadelta,0.11024774292927134
289,4,1,elu,0.0,0.5,0.01,BCEWithLogitsLoss,Adagrad,0.1472087336846093
290,4,1,elu,0.0,0.5,0.01,BCEWithLogitsLoss,Adam,0.23414888272833834
291,4,1,elu,0.0,0.5,0.01,BCEWithLogitsLoss,RMSprop,0.26770551574846646
292,4,1,elu,0.0,0.5,0.1,BCEWithLogitsLoss,Adadelta,0.028848815785705417
293,4,1,elu,0.0,0.5,0.1,BCEWithLogitsLoss,Adagrad,0.07671619744805772
294,4,1,elu,0.0,0.5,0.1,BCEWithLogitsLoss,Adam,0.0408080541467921
295,4,1,elu,0.0,0.5,0.1,BCEWithLogitsLoss,RMSprop,0.25119610275902415
296,4,1,elu,0.0,0.5,0.2,BCEWithLogitsLoss,Adadelta,0.00029941464437025617
297,4,1,elu,0.0,0.5,0.2,BCEWithLogitsLoss,Adagrad,0.041011777224946436
298,4,1,elu,0.0,0.5,0.2,BCEWithLogitsLoss,Adam,0.044738922770336184
299,4,1,elu,0.0,0.5,0.2,BCEWithLogitsLoss,RMSprop,0.3128018753638237
300,4,1,elu,0.0,0.5,0.5,BCEWithLogitsLoss,Adadelta,0.0013056521782464393
301,4,1,elu,0.0,0.5,0.5,BCEWithLogitsLoss,Adagrad,0.10063510516911021
302,4,1,elu,0.0,0.5,0.5,BCEWithLogitsLoss,Adam,0.01373046770319192
303,4,1,elu,0.0,0.5,0.5,BCEWithLogitsLoss,RMSprop,0.299294091401619
304,4,1,elu,0.0,0.6,0.01,BCEWithLogitsLoss,Adadelta,0.26094988665005137
305,4,1,elu,0.0,0.6,0.01,BCEWithLogitsLoss,Adagrad,0.007257980556147719
306,4,1,elu,0.0,0.6,0.01,BCEWithLogitsLoss,Adam,0.266397449182092
307,4,1,elu,0.0,0.6,0.01,BCEWithLogitsLoss,RMSprop,0.2625294438874897
308,4,1,elu,0.0,0.6,0.1,BCEWithLogitsLoss,Adadelta,0.007909897651014925
309,4,1,elu,0.0,0.6,0.1,BCEWithLogitsLoss,Adagrad,0.10240561722748288
310,4,1,elu,0.0,0.6,0.1,BCEWithLogitsLoss,Adam,0.006216665597663324
311,4,1,elu,0.0,0.6,0.1,BCEWithLogitsLoss,RMSprop,0.28212983025750055
312,4,1,elu,0.0,0.6,0.2,BCEWithLogitsLoss,Adadelta,0.2174203242596313
313,4,1,elu,0.0,0.6,0.2,BCEWithLogitsLoss,Adagrad,0.032013875619184805
314,4,1,elu,0.0,0.6,0.2,BCEWithLogitsLoss,Adam,0.25956118552639557
315,4,1,elu,0.0,0.6,0.2,BCEWithLogitsLoss,RMSprop,0.25521683339770024
316,4,1,elu,0.0,0.6,0.5,BCEWithLogitsLoss,Adadelta,0.16321764665078958
317,4,1,elu,0.0,0.6,0.5,BCEWithLogitsLoss,Adagrad,0.22483433853437926
318,4,1,elu,0.0,0.6,0.5,BCEWithLogitsLoss,Adam,0.3092803226140006
319,4,1,elu,0.0,0.6,0.5,BCEWithLogitsLoss,RMSprop,0.2154096249914583
320,4,1,elu,0.1,0.0,0.01,BCEWithLogitsLoss,Adadelta,0.316772284451891
321,4,1,elu,0.1,0.0,0.01,BCEWithLogitsLoss,Adagrad,0.01661100792054433
322,4,1,elu,0.1,0.0,0.01,BCEWithLogitsLoss,Adam,0.32858362522337475
323,4,1,elu,0.1,0.0,0.01,BCEWithLogitsLoss,RMSprop,0.3035016977083922
324,4,1,elu,0.1,0.0,0.1,BCEWithLogitsLoss,Adadelta,0.3376665831828427
325,4,1,elu,0.1,0.0,0.1,BCEWithLogitsLoss,Adagrad,0.007639758287905523
326,4,1,elu,0.1,0.0,0.1,BCEWithLogitsLoss,Adam,0.20274768727125592
327,4,1,elu,0.1,0.0,0.1,BCEWithLogitsLoss,RMSprop,0.2678819927637072
328,4,1,elu,0.1,0.0,0.2,BCEWithLogitsLoss,Adadelta,0.25670747967113994
329,4,1,elu,0.1,0.0,0.2,BCEWithLogitsLoss,Adagrad,0.0855207451312447
330,4,1,elu,0.1,0.0,0.2,BCEWithLogitsLoss,Adam,0.30093244332482394
331,4,1,elu,0.1,0.0,0.2,BCEWithLogitsLoss,RMSprop,0.31599300320817025
332,4,1,elu,0.1,0.0,0.5,BCEWithLogitsLoss,Adadelta,0.013068646941878145
333,4,1,elu,0.1,0.0,0.5,BCEWithLogitsLoss,Adagrad,0.1494459833795014
334,4,1,elu,0.1,0.0,0.5,BCEWithLogitsLoss,Adam,0.10233873653140171
335,4,1,elu,0.1,0.0,0.5,BCEWithLogitsLoss,RMSprop,0.28234501621156605
336,4,1,elu,0.1,0.1,0.01,BCEWithLogitsLoss,Adadelta,0.0015823887103034407
337,4,1,elu,0.1,0.1,0.01,BCEWithLogitsLoss,Adagrad,0.0670816599100481
338,4,1,elu,0.1,0.1,0.01,BCEWithLogitsLoss,Adam,0.011374518732776985
339,4,1,elu,0.1,0.1,0.01,BCEWithLogitsLoss,RMSprop,0.29493544786419845
340,4,1,elu,0.1,0.1,0.1,BCEWithLogitsLoss,Adadelta,0.05337225059939539
341,4,1,elu,0.1,0.1,0.1,BCEWithLogitsLoss,Adagrad,0.2522382506840766
342,4,1,elu,0.1,0.1,0.1,BCEWithLogitsLoss,Adam,0.13615203209702612
343,4,1,elu,0.1,0.1,0.1,BCEWithLogitsLoss,RMSprop,0.2856807711131875
344,4,1,elu,0.1,0.1,0.2,BCEWithLogitsLoss,Adadelta,0.2366641085341901
345,4,1,elu,0.1,0.1,0.2,BCEWithLogitsLoss,Adagrad,0.11235497659271322
346,4,1,elu,0.1,0.1,0.2,BCEWithLogitsLoss,Adam,0.187488372413508
347,4,1,elu,0.1,0.1,0.2,BCEWithLogitsLoss,RMSprop,0.28609846582532766
348,4,1,elu,0.1,0.1,0.5,BCEWithLogitsLoss,Adadelta,0.008235688641653844
349,4,1,elu,0.1,0.1,0.5,BCEWithLogitsLoss,Adagrad,0.0633376497988954
350,4,1,elu,0.1,0.1,0.5,BCEWithLogitsLoss,Adam,0.04995830698884826
351,4,1,elu,0.1,0.1,0.5,BCEWithLogitsLoss,RMSprop,0.2858680391181028
352,4,1,elu,0.1,0.5,0.01,BCEWithLogitsLoss,Adadelta,0.01816523376094087
353,4,1,elu,0.1,0.5,0.01,BCEWithLogitsLoss,Adagrad,0.2588780805659631
354,4,1,elu,0.1,0.5,0.01,BCEWithLogitsLoss,Adam,0.3150012376136632
355,4,1,elu,0.1,0.5,0.01,BCEWithLogitsLoss,RMSprop,0.29509510151104845
356,4,1,elu,0.1,0.5,0.1,BCEWithLogitsLoss,Adadelta,0.05130220292682003
357,4,1,elu,0.1,0.5,0.1,BCEWithLogitsLoss,Adagrad,0.19779866634530413
358,4,1,elu,0.1,0.5,0.1,BCEWithLogitsLoss,Adam,0.0006683558446222293
359,4,1,elu,0.1,0.5,0.1,BCEWithLogitsLoss,RMSprop,0.2925589865845471
