"Origin_airport","Destination_airport","Origin_city","Destination_city","Passengers","Seats","Flights","Distance","Fly_date","Origin_population","Destination_population","Org_airport_lat","Org_airport_long","Dest_airport_lat","Dest_airport_long"
"PDX","RDM","Portland, OR","Bend, OR",1831,3690,205,116,1992-10-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1761,2204,116,116,1992-12-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",963,2035,55,116,1992-08-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1338,3895,205,116,1992-03-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1165,3382,178,116,1992-02-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",807,1554,42,116,1992-12-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2610,3834,213,116,1992-12-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",410,1887,51,116,1992-04-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1771,3078,171,116,1992-02-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",422,1221,33,116,1992-02-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1067,3249,171,116,1992-05-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1791,3384,188,116,1992-04-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1328,3135,165,116,1992-11-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1779,3276,182,116,1992-11-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2630,3672,204,116,1992-08-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",643,2035,55,116,1992-10-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",733,2035,55,116,1992-11-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1079,2220,60,116,1992-07-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2883,3672,204,116,1992-07-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1513,3382,178,116,1992-07-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",356,1850,50,116,1992-05-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1352,3762,198,116,1992-04-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2051,3672,204,116,1992-05-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",391,962,26,116,1992-01-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1819,3510,195,116,1992-01-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",966,3382,178,116,1992-01-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1169,3211,169,116,1992-06-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1212,3230,170,116,1992-09-01,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
"EAT","RDM","Wenatchee, WA","Bend, OR",8,37,1,222,1992-03-01,82818,83955,47.3988990784,-120.207000732,44.2541008,-121.1500015
"MFR","RDM","Medford, OR","Bend, OR",4,18,1,156,1992-11-01,154131,83955,42.3741989135742,-122.873001098633,44.2541008,-121.1500015
"SEA","RDM","Seattle, WA","Bend, OR",15,18,1,228,1992-01-01,5347562,83955,47.4490013122559,-122.30899810791,44.2541008,-121.1500015
"SEA","RDM","Seattle, WA","Bend, OR",183,247,13,228,1992-12-01,5347562,83955,47.4490013122559,-122.30899810791,44.2541008,-121.1500015
"SLE","RDM","Salem, OR","Bend, OR",5,18,1,102,1992-11-01,293063,83955,44.90950012,-123.0029984,44.2541008,-121.1500015
"EUG","RDM","Eugene, OR","Bend, OR",81,360,20,103,1992-03-01,290878,83955,44.1245994567871,-123.21199798584,44.2541008,-121.1500015
"EUG","RDM","Eugene, OR","Bend, OR",71,324,18,103,1992-02-01,290878,83955,44.1245994567871,-123.21199798584,44.2541008,-121.1500015
"EUG","RDM","Eugene, OR","Bend, OR",40,342,19,103,1992-01-01,290878,83955,44.1245994567871,-123.21199798584,44.2541008,-121.1500015
"EUG","RDM","Eugene, OR","Bend, OR",20,54,3,103,1992-04-01,290878,83955,44.1245994567871,-123.21199798584,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",196,378,21,147,1992-08-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",113,703,19,147,1992-02-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",106,234,13,147,1992-11-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",137,360,20,147,1992-01-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",180,378,21,147,1992-05-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",204,414,23,147,1992-03-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",1008,1680,56,462,1992-09-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",169,396,22,147,1992-02-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",107,703,19,147,1992-01-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",854,1560,52,462,1992-11-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",920,2790,93,462,1992-01-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",219,396,22,147,1992-06-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",943,2550,85,462,1992-02-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",254,888,24,147,1992-03-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",184,396,22,147,1992-09-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",195,378,21,147,1992-10-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",1030,2340,78,462,1992-05-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",1337,2460,82,462,1992-06-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",1283,1620,54,462,1992-07-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",1108,1710,57,462,1992-12-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",206,414,23,147,1992-07-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",1004,2520,84,462,1992-03-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",30,148,4,147,1992-04-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",998,2460,82,462,1992-04-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",992,1710,57,462,1992-10-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",196,396,22,147,1992-04-01,58686,83955,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",1221,1650,55,462,1992-08-01,7578602,83955,37.6189994812012,-122.375,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",912,1530,51,462,1993-02-01,7635582,87688,37.6189994812012,-122.375,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",1000,1650,55,462,1993-04-01,7635582,87688,37.6189994812012,-122.375,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",1024,1680,56,462,1993-03-01,7635582,87688,37.6189994812012,-122.375,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",146,888,24,147,1993-11-01,59602,87688,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",872,1710,57,462,1993-01-01,7635582,87688,37.6189994812012,-122.375,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",925,1064,56,462,1993-05-01,7635582,87688,37.6189994812012,-122.375,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",2,18,1,147,1993-09-01,59602,87688,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",173,925,25,147,1993-12-01,59602,87688,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"SFO","RDM","San Francisco, CA","Bend, OR",1010,1680,56,462,1993-06-01,7635582,87688,37.6189994812012,-122.375,44.2541008,-121.1500015
"YKM","RDM","Yakima, WA","Bend, OR",17,18,1,162,1993-12-01,203827,87688,46.56819916,-120.5439987,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1539,3211,169,116,1993-03-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2468,3564,198,116,1993-09-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1251,3097,163,116,1993-01-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1025,2257,61,116,1993-10-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",795,2220,60,116,1993-05-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1608,3667,193,116,1993-04-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",416,925,25,116,1993-01-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1994,3510,195,116,1993-05-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1752,3705,195,116,1993-05-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1949,3870,215,116,1993-04-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2824,3780,210,116,1993-08-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2629,3258,181,116,1993-12-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",826,2109,57,116,1993-11-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1044,2368,64,116,1993-06-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2407,3348,186,116,1993-11-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1233,2368,64,116,1993-07-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1798,3154,166,116,1993-06-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2322,3420,190,116,1993-06-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",617,1776,48,116,1993-04-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2629,3636,202,116,1993-07-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1342,2850,150,116,1993-02-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2051,3852,214,116,1993-02-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",480,1036,28,116,1993-03-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",408,851,23,116,1993-02-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1266,2257,61,116,1993-08-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1039,1961,53,116,1993-09-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2342,3564,198,116,1993-10-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2341,4410,245,116,1993-03-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1591,2627,71,116,1993-12-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2167,4158,231,116,1993-01-01,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
"EUG","RDM","Eugene, OR","Bend, OR",3,18,1,103,1993-03-01,294929,87688,44.1245994567871,-123.21199798584,44.2541008,-121.1500015
"EKO","RDM","Elko, NV","Bend, OR",124,124,1,362,1993-02-01,40259,87688,40.8249015808105,-115.791999816895,44.2541008,-121.1500015
"EKO","RDM","Elko, NV","Bend, OR",68,124,1,362,1993-04-01,40259,87688,40.8249015808105,-115.791999816895,44.2541008,-121.1500015
"EKO","RDM","Elko, NV","Bend, OR",122,124,1,362,1993-01-01,40259,87688,40.8249015808105,-115.791999816895,44.2541008,-121.1500015
"SEA","RDM","Seattle, WA","Bend, OR",201,551,29,228,1993-01-01,5432136,87688,47.4490013122559,-122.30899810791,44.2541008,-121.1500015
"SEA","RDM","Seattle, WA","Bend, OR",206,513,27,228,1993-02-01,5432136,87688,47.4490013122559,-122.30899810791,44.2541008,-121.1500015
"GEG","RDM","Spokane, WA","Bend, OR",2,18,1,291,1993-11-01,390740,87688,47.6198997497559,-117.533996582031,44.2541008,-121.1500015
"SEA","RDM","Seattle, WA","Bend, OR",261,589,31,228,1993-03-01,5432136,87688,47.4490013122559,-122.30899810791,44.2541008,-121.1500015
"SEA","RDM","Seattle, WA","Bend, OR",16,18,1,228,1993-11-01,5432136,87688,47.4490013122559,-122.30899810791,44.2541008,-121.1500015
"RDD","RDM","Redding, CA","Bend, OR",0,18,1,265,1993-12-01,158520,87688,40.50899887,-122.2929993,44.2541008,-121.1500015
"SEA","RDM","Seattle, WA","Bend, OR",0,0,0,228,1993-09-01,5432136,87688,47.4490013122559,-122.30899810791,44.2541008,-121.1500015
"SEA","RDM","Seattle, WA","Bend, OR",18,18,1,228,1994-01-01,5485752,90902,47.4490013122559,-122.30899810791,44.2541008,-121.1500015
"LWS","RDM","Lewiston, ID","Bend, OR",12,18,1,249,1994-12-01,55942,90902,46.3745002746582,-117.014999389648,44.2541008,-121.1500015
"AST","RDM","Astoria, OR","Bend, OR",6,18,1,187,1994-10-01,35091,90902,46.158000946,-123.878997803,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",7,18,1,147,1994-06-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",189,962,26,147,1994-09-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"CLM","RDM","Port Angeles, WA","Bend, OR",25,36,2,290,1994-01-01,61623,90902,48.1202011108398,-123.5,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",157,962,26,147,1994-05-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",130,925,25,147,1994-04-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",182,925,25,147,1994-06-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",221,999,27,147,1994-08-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",5,18,1,147,1994-01-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",12,60,2,147,1994-11-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",140,703,19,147,1994-11-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",107,777,21,147,1994-12-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",103,851,23,147,1994-02-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",6,18,1,147,1994-11-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",194,962,26,147,1994-10-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",207,925,25,147,1994-07-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",133,999,27,147,1994-03-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"LMT","RDM","Klamath Falls, OR","Bend, OR",126,851,23,147,1994-01-01,60549,90902,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
"EUG","RDM","Eugene, OR","Bend, OR",16,36,2,103,1994-10-01,298720,90902,44.1245994567871,-123.21199798584,44.2541008,-121.1500015
"PDT","RDM","Pendleton, OR","Bend, OR",2,18,1,151,1994-08-01,71725,90902,45.695098877,-118.841003418,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",213,252,14,116,1994-04-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",319,690,23,116,1994-02-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",19,36,2,116,1994-11-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1963,2502,139,116,1994-02-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1080,1850,50,116,1994-06-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",44,54,3,116,1994-06-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",494,1295,35,116,1994-04-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",1475,2220,60,116,1994-07-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",135,180,10,116,1994-10-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",3672,5370,179,116,1994-06-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",3584,5760,192,116,1994-05-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",131,162,9,116,1994-05-01,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
