,practice_region,month,Anesthetists,Dentists,GPs,Gynaecologists,Midwives,Non-surgical specialists,Nurses,Osteopaths,Other non-doctors,Pediatricians,Physiotherapists,Psychologists,Radiologists,Surgeons
0,Auvergne-Rhône-Alpes,2018-01-01,47.48823529411764,107.12401960784314,95.61620689655173,88.65268817204301,77.325,93.22365684575391,102.03333333333335,101.66423841059603,92.72149532710282,93.99473684210525,81.12650602409639,108.53297872340426,0.0,80.95324675324675
1,Auvergne-Rhône-Alpes,2018-02-01,47.48823529411764,107.14932735426008,94.4640322580645,88.76149732620321,78.06725663716814,93.89758735440931,102.03333333333335,102.24213649851632,94.23898305084747,93.99473684210525,82.64772727272727,108.58584905660378,0.0,81.2384858044164
2,Auvergne-Rhône-Alpes,2018-03-01,47.48823529411764,108.50565217391303,94.5731411229135,89.02835051546391,79.2078125,93.83541329011345,102.03333333333335,100.78368421052632,95.0656,84.72539682539683,81.2871287128713,106.92142857142858,0.0,81.20410094637224
3,Auvergne-Rhône-Alpes,2018-04-01,47.48823529411764,101.49734848484849,95.08259701492537,88.88131313131314,78.55588235294118,94.03114374034003,102.03333333333335,99.48075242718447,93.62851301115242,85.1046875,83.13461538461539,103.39652777777778,0.0,81.73456790123457
4,Auvergne-Rhône-Alpes,2018-05-01,47.48823529411764,111.2145390070922,95.34609065155807,88.88131313131314,77.65761904761905,93.84543378995433,103.775,99.28434298440979,93.31795138888889,85.1046875,81.57272727272728,102.89777777777778,0.0,81.75545454545454
5,Auvergne-Rhône-Alpes,2018-06-01,47.48823529411764,110.71598639455782,97.26533512064343,88.88131313131314,79.03438271604938,93.88625,103.775,99.46267368421051,92.55006430868167,85.25652173913043,82.76521739130435,103.25255813953487,0.0,81.81531531531532
6,Auvergne-Rhône-Alpes,2018-07-01,47.48823529411764,110.83876221498372,97.86967540574283,88.98241206030151,79.19226744186047,91.59359154929577,93.92,100.23706586826347,92.47639880952381,85.44,86.31666666666668,100.47574468085105,0.0,81.79479768786128
7,Auvergne-Rhône-Alpes,2018-08-01,47.48823529411764,111.07980456026058,98.28049999999999,89.0825,79.95207865168538,91.72538461538461,104.82000000000001,101.71279329608937,93.13734285714285,86.5662162162162,88.58698630136986,98.25447619047618,0.0,81.88150289017341
8,Auvergne-Rhône-Alpes,2018-09-01,40.86923076923077,108.41418282548476,98.36593167701864,88.76371681415928,84.05,92.61004895960832,106.01428571428572,100.01143081761006,93.42722222222223,88.20108695652173,90.85147928994083,97.01658536585366,0.0,81.49839572192514
9,Auvergne-Rhône-Alpes,2018-10-01,27.938888888888886,108.28776995305164,97.70805150214592,86.86762295081968,82.90170305676857,91.15852713178293,79.64166666666667,99.90530985915494,92.76228744939272,88.52019230769231,90.18177570093458,98.28734693877551,0.0,81.84488778054863
10,Auvergne-Rhône-Alpes,2018-11-01,40.12093023255814,108.09184615384616,97.97306439100078,87.8634328358209,82.32204819277108,90.47542658730158,72.15714285714286,99.02726692209451,92.46053903345724,89.64159292035399,91.98958333333333,97.57615023474179,0.0,80.83142857142856
11,Auvergne-Rhône-Alpes,2018-12-01,41.43863636363636,108.80641078838175,97.78804664723033,88.46444444444445,83.10732558139534,90.73568160152526,76.4875,97.88113138686131,93.19520338983051,89.42627118644067,91.39173228346456,98.24423423423424,0.0,81.43644646924828
12,Auvergne-Rhône-Alpes,2019-01-01,41.71666666666666,108.09428290766208,98.1010775862069,88.0907063197026,85.3452808988764,90.6221077504726,78.39999999999999,98.29201764057332,93.4589348171701,89.34705882352941,93.74794007490637,97.23237354085603,0.0,81.59500000000001
13,Auvergne-Rhône-Alpes,2019-02-01,41.71666666666666,108.23807619047619,98.32587290502794,88.17490774907749,85.95961403508772,91.10243518518519,75.88421052631578,98.95081081081081,93.24639465875372,89.645,94.33114186851212,99.04069444444445,0.0,81.45532879818595
14,Auvergne-Rhône-Alpes,2019-03-01,41.71666666666666,109.01153429602888,98.58854581673307,88.4029197080292,88.5119104477612,91.16169354838709,75.88421052631578,99.77917582417582,94.08085078534032,88.08571428571427,94.10885245901639,99.63663430420712,0.0,81.2859688195991
15,Auvergne-Rhône-Alpes,2019-04-01,41.71666666666666,105.4238813559322,99.19308441558442,88.21971830985916,89.72326704545455,91.614140969163,75.88421052631578,100.08862917398946,95.31884287454325,88.44846153846153,94.64031746031746,100.45312883435584,0.0,81.50782997762863
16,Auvergne-Rhône-Alpes,2019-05-01,41.71666666666666,105.70594957983194,99.60104232469995,88.50662020905924,90.81739946380696,92.25298380221653,75.88421052631578,101.47633305298571,97.37392361111112,89.2768656716418,95.5935628742515,101.36205714285714,0.0,81.5062906724512
17,Auvergne-Rhône-Alpes,2019-06-01,41.71666666666666,106.02752827140549,100.36529051987768,88.74221453287197,91.33950904392765,92.52793132328308,75.88421052631578,102.49670382165606,98.61155629139074,90.7562962962963,96.63656069364161,102.12152173913044,0.0,81.67085106382979
18,Auvergne-Rhône-Alpes,2019-07-01,41.71666666666666,107.03039494470775,100.60412154031287,88.91932203389831,92.50096774193548,93.50348075348076,75.88421052631578,102.84076923076923,99.28216417910447,91.10709219858157,96.7982044198895,102.48325459317586,0.0,83.05757575757576
19,Auvergne-Rhône-Alpes,2019-08-01,41.71666666666666,107.12466876971608,101.08164782867341,87.75151515151515,92.23371921182266,94.20610705596107,75.88421052631578,103.42029347028613,99.75503099173554,91.63706293706294,96.85345303867402,103.4455979643766,0.0,83.41265060240964
20,Auvergne-Rhône-Alpes,2019-09-01,41.71666666666666,108.10493253373315,101.43843713956171,90.4820189274448,92.80594036697248,94.02236406619386,75.88421052631578,105.0096383866481,101.12653119092627,91.70758620689655,97.62582697201017,104.68263529411766,0.0,83.6577380952381
