,specialty_group,practice_region,month,groupsize
503,Anesthetists,Provence-Alpes-Côte d'Azur,2018-09-01,16
504,Anesthetists,Provence-Alpes-Côte d'Azur,2018-10-01,27
505,Anesthetists,Provence-Alpes-Côte d'Azur,2018-11-01,54
506,Anesthetists,Provence-Alpes-Côte d'Azur,2018-12-01,56
507,Anesthetists,Provence-Alpes-Côte d'Azur,2019-01-01,58
508,Anesthetists,Provence-Alpes-Côte d'Azur,2019-02-01,61
509,Anesthetists,Provence-Alpes-Côte d'Azur,2019-03-01,63
510,Anesthetists,Provence-Alpes-Côte d'Azur,2019-04-01,74
511,Anesthetists,Provence-Alpes-Côte d'Azur,2019-05-01,78
512,Anesthetists,Provence-Alpes-Côte d'Azur,2019-06-01,78
513,Anesthetists,Provence-Alpes-Côte d'Azur,2019-07-01,81
514,Anesthetists,Provence-Alpes-Côte d'Azur,2019-08-01,81
515,Anesthetists,Provence-Alpes-Côte d'Azur,2019-09-01,81
516,Anesthetists,Provence-Alpes-Côte d'Azur,2019-10-01,79
517,Anesthetists,Provence-Alpes-Côte d'Azur,2019-11-01,78
518,Anesthetists,Provence-Alpes-Côte d'Azur,2019-12-01,79
519,Anesthetists,Provence-Alpes-Côte d'Azur,2020-01-01,83
520,Anesthetists,Provence-Alpes-Côte d'Azur,2020-02-01,83
521,Anesthetists,Provence-Alpes-Côte d'Azur,2020-03-01,86
522,Anesthetists,Provence-Alpes-Côte d'Azur,2020-04-01,88
523,Anesthetists,Provence-Alpes-Côte d'Azur,2020-05-01,89
524,Anesthetists,Provence-Alpes-Côte d'Azur,2020-06-01,89
525,Anesthetists,Provence-Alpes-Côte d'Azur,2020-07-01,85
526,Anesthetists,Provence-Alpes-Côte d'Azur,2020-08-01,85
527,Anesthetists,Provence-Alpes-Côte d'Azur,2020-09-01,85
528,Anesthetists,Provence-Alpes-Côte d'Azur,2020-10-01,87
529,Anesthetists,Provence-Alpes-Côte d'Azur,2020-11-01,88
530,Anesthetists,Provence-Alpes-Côte d'Azur,2020-12-01,88
531,Anesthetists,Provence-Alpes-Côte d'Azur,2021-01-01,88
532,Anesthetists,Provence-Alpes-Côte d'Azur,2021-02-01,86
533,Anesthetists,Provence-Alpes-Côte d'Azur,2021-03-01,87
534,Anesthetists,Provence-Alpes-Côte d'Azur,2021-04-01,87
535,Anesthetists,Provence-Alpes-Côte d'Azur,2021-05-01,87
536,Anesthetists,Provence-Alpes-Côte d'Azur,2021-06-01,87
537,Anesthetists,Provence-Alpes-Côte d'Azur,2021-07-01,88
538,Anesthetists,Provence-Alpes-Côte d'Azur,2021-08-01,88
539,Anesthetists,Provence-Alpes-Côte d'Azur,2021-09-01,104
540,Anesthetists,Provence-Alpes-Côte d'Azur,2021-10-01,105
541,Anesthetists,Provence-Alpes-Côte d'Azur,2021-11-01,103
542,Anesthetists,Provence-Alpes-Côte d'Azur,2021-12-01,103
543,Anesthetists,Provence-Alpes-Côte d'Azur,2022-01-01,102
544,Anesthetists,Provence-Alpes-Côte d'Azur,2022-02-01,102
545,Anesthetists,Île-de-France,2018-01-01,85
546,Anesthetists,Île-de-France,2018-02-01,87
547,Anesthetists,Île-de-France,2018-03-01,87
548,Anesthetists,Île-de-France,2018-04-01,89
549,Anesthetists,Île-de-France,2018-05-01,89
550,Anesthetists,Île-de-France,2018-06-01,93
551,Anesthetists,Île-de-France,2018-07-01,94
552,Anesthetists,Île-de-France,2018-08-01,95
553,Anesthetists,Île-de-France,2018-09-01,98
554,Anesthetists,Île-de-France,2018-10-01,102
555,Anesthetists,Île-de-France,2018-11-01,102
556,Anesthetists,Île-de-France,2018-12-01,101
557,Anesthetists,Île-de-France,2019-01-01,101
558,Anesthetists,Île-de-France,2019-02-01,104
559,Anesthetists,Île-de-France,2019-03-01,104
560,Anesthetists,Île-de-France,2019-04-01,104
561,Anesthetists,Île-de-France,2019-05-01,104
562,Anesthetists,Île-de-France,2019-06-01,104
563,Anesthetists,Île-de-France,2019-07-01,106
564,Anesthetists,Île-de-France,2019-08-01,105
565,Anesthetists,Île-de-France,2019-09-01,114
566,Anesthetists,Île-de-France,2019-10-01,118
567,Anesthetists,Île-de-France,2019-11-01,118
568,Anesthetists,Île-de-France,2019-12-01,118
569,Anesthetists,Île-de-France,2020-01-01,118
570,Anesthetists,Île-de-France,2020-02-01,117
571,Anesthetists,Île-de-France,2020-03-01,118
572,Anesthetists,Île-de-France,2020-04-01,117
573,Anesthetists,Île-de-France,2020-05-01,121
574,Anesthetists,Île-de-France,2020-06-01,121
575,Anesthetists,Île-de-France,2020-07-01,121
576,Anesthetists,Île-de-France,2020-08-01,113
577,Anesthetists,Île-de-France,2020-09-01,113
578,Anesthetists,Île-de-France,2020-10-01,111
579,Anesthetists,Île-de-France,2020-11-01,113
580,Anesthetists,Île-de-France,2020-12-01,113
581,Anesthetists,Île-de-France,2021-01-01,114
582,Anesthetists,Île-de-France,2021-02-01,114
583,Anesthetists,Île-de-France,2021-03-01,114
584,Anesthetists,Île-de-France,2021-04-01,114
585,Anesthetists,Île-de-France,2021-05-01,114
586,Anesthetists,Île-de-France,2021-06-01,115
587,Anesthetists,Île-de-France,2021-07-01,114
588,Anesthetists,Île-de-France,2021-08-01,114
589,Anesthetists,Île-de-France,2021-09-01,139
590,Anesthetists,Île-de-France,2021-10-01,144
591,Anesthetists,Île-de-France,2021-11-01,144
592,Anesthetists,Île-de-France,2021-12-01,143
593,Anesthetists,Île-de-France,2022-01-01,142
594,Anesthetists,Île-de-France,2022-02-01,138
595,Dentists,Auvergne-Rhône-Alpes,2018-01-01,204
596,Dentists,Auvergne-Rhône-Alpes,2018-02-01,223
597,Dentists,Auvergne-Rhône-Alpes,2018-03-01,230
598,Dentists,Auvergne-Rhône-Alpes,2018-04-01,264
599,Dentists,Auvergne-Rhône-Alpes,2018-05-01,282
600,Dentists,Auvergne-Rhône-Alpes,2018-06-01,294
601,Dentists,Auvergne-Rhône-Alpes,2018-07-01,307
602,Dentists,Auvergne-Rhône-Alpes,2018-08-01,307
603,Dentists,Auvergne-Rhône-Alpes,2018-09-01,361
604,Dentists,Auvergne-Rhône-Alpes,2018-10-01,426
605,Dentists,Auvergne-Rhône-Alpes,2018-11-01,455
606,Dentists,Auvergne-Rhône-Alpes,2018-12-01,482
607,Dentists,Auvergne-Rhône-Alpes,2019-01-01,509
608,Dentists,Auvergne-Rhône-Alpes,2019-02-01,525
609,Dentists,Auvergne-Rhône-Alpes,2019-03-01,554
610,Dentists,Auvergne-Rhône-Alpes,2019-04-01,590
611,Dentists,Auvergne-Rhône-Alpes,2019-05-01,595
612,Dentists,Auvergne-Rhône-Alpes,2019-06-01,619
613,Dentists,Auvergne-Rhône-Alpes,2019-07-01,633
614,Dentists,Auvergne-Rhône-Alpes,2019-08-01,634
615,Dentists,Auvergne-Rhône-Alpes,2019-09-01,667
616,Dentists,Auvergne-Rhône-Alpes,2019-10-01,708
617,Dentists,Auvergne-Rhône-Alpes,2019-11-01,733
618,Dentists,Auvergne-Rhône-Alpes,2019-12-01,770
619,Dentists,Auvergne-Rhône-Alpes,2020-01-01,801
620,Dentists,Auvergne-Rhône-Alpes,2020-02-01,835
621,Dentists,Auvergne-Rhône-Alpes,2020-03-01,833
622,Dentists,Auvergne-Rhône-Alpes,2020-04-01,845
623,Dentists,Auvergne-Rhône-Alpes,2020-05-01,867
624,Dentists,Auvergne-Rhône-Alpes,2020-06-01,874
625,Dentists,Auvergne-Rhône-Alpes,2020-07-01,875
626,Dentists,Auvergne-Rhône-Alpes,2020-08-01,863
627,Dentists,Auvergne-Rhône-Alpes,2020-09-01,890
628,Dentists,Auvergne-Rhône-Alpes,2020-10-01,907
629,Dentists,Auvergne-Rhône-Alpes,2020-11-01,932
630,Dentists,Auvergne-Rhône-Alpes,2020-12-01,968
631,Dentists,Auvergne-Rhône-Alpes,2021-01-01,982
632,Dentists,Auvergne-Rhône-Alpes,2021-02-01,1000
633,Dentists,Auvergne-Rhône-Alpes,2021-03-01,1025
634,Dentists,Auvergne-Rhône-Alpes,2021-04-01,1039
635,Dentists,Auvergne-Rhône-Alpes,2021-05-01,1043
636,Dentists,Auvergne-Rhône-Alpes,2021-06-01,1048
637,Dentists,Auvergne-Rhône-Alpes,2021-07-01,1072
638,Dentists,Auvergne-Rhône-Alpes,2021-08-01,1056
639,Dentists,Auvergne-Rhône-Alpes,2021-09-01,1080
640,Dentists,Auvergne-Rhône-Alpes,2021-10-01,1101
641,Dentists,Auvergne-Rhône-Alpes,2021-11-01,1111
642,Dentists,Auvergne-Rhône-Alpes,2021-12-01,1124
643,Dentists,Auvergne-Rhône-Alpes,2022-01-01,1114
644,Dentists,Auvergne-Rhône-Alpes,2022-02-01,1073
645,Dentists,Bourgogne-Franche-Comté,2018-01-01,29
646,Dentists,Bourgogne-Franche-Comté,2018-02-01,29
647,Dentists,Bourgogne-Franche-Comté,2018-03-01,31
648,Dentists,Bourgogne-Franche-Comté,2018-04-01,37
649,Dentists,Bourgogne-Franche-Comté,2018-05-01,37
650,Dentists,Bourgogne-Franche-Comté,2018-06-01,41
651,Dentists,Bourgogne-Franche-Comté,2018-07-01,43
652,Dentists,Bourgogne-Franche-Comté,2018-08-01,44
653,Dentists,Bourgogne-Franche-Comté,2018-09-01,57
654,Dentists,Bourgogne-Franche-Comté,2018-10-01,68
655,Dentists,Bourgogne-Franche-Comté,2018-11-01,76
656,Dentists,Bourgogne-Franche-Comté,2018-12-01,78
657,Dentists,Bourgogne-Franche-Comté,2019-01-01,79
658,Dentists,Bourgogne-Franche-Comté,2019-02-01,81
659,Dentists,Bourgogne-Franche-Comté,2019-03-01,88
660,Dentists,Bourgogne-Franche-Comté,2019-04-01,87
661,Dentists,Bourgogne-Franche-Comté,2019-05-01,91
662,Dentists,Bourgogne-Franche-Comté,2019-06-01,96
663,Dentists,Bourgogne-Franche-Comté,2019-07-01,99
664,Dentists,Bourgogne-Franche-Comté,2019-08-01,97
665,Dentists,Bourgogne-Franche-Comté,2019-09-01,102
666,Dentists,Bourgogne-Franche-Comté,2019-10-01,110
667,Dentists,Bourgogne-Franche-Comté,2019-11-01,111
668,Dentists,Bourgogne-Franche-Comté,2019-12-01,116
669,Dentists,Bourgogne-Franche-Comté,2020-01-01,117
670,Dentists,Bourgogne-Franche-Comté,2020-02-01,122
671,Dentists,Bourgogne-Franche-Comté,2020-03-01,120
672,Dentists,Bourgogne-Franche-Comté,2020-04-01,120
673,Dentists,Bourgogne-Franche-Comté,2020-05-01,120
674,Dentists,Bourgogne-Franche-Comté,2020-06-01,122
675,Dentists,Bourgogne-Franche-Comté,2020-07-01,125
676,Dentists,Bourgogne-Franche-Comté,2020-08-01,128
677,Dentists,Bourgogne-Franche-Comté,2020-09-01,133
678,Dentists,Bourgogne-Franche-Comté,2020-10-01,131
679,Dentists,Bourgogne-Franche-Comté,2020-11-01,131
680,Dentists,Bourgogne-Franche-Comté,2020-12-01,135
681,Dentists,Bourgogne-Franche-Comté,2021-01-01,135
682,Dentists,Bourgogne-Franche-Comté,2021-02-01,140
683,Dentists,Bourgogne-Franche-Comté,2021-03-01,137
684,Dentists,Bourgogne-Franche-Comté,2021-04-01,145
685,Dentists,Bourgogne-Franche-Comté,2021-05-01,145
686,Dentists,Bourgogne-Franche-Comté,2021-06-01,147
687,Dentists,Bourgogne-Franche-Comté,2021-07-01,148
688,Dentists,Bourgogne-Franche-Comté,2021-08-01,140
689,Dentists,Bourgogne-Franche-Comté,2021-09-01,143
690,Dentists,Bourgogne-Franche-Comté,2021-10-01,145
691,Dentists,Bourgogne-Franche-Comté,2021-11-01,148
692,Dentists,Bourgogne-Franche-Comté,2021-12-01,147
693,Dentists,Bourgogne-Franche-Comté,2022-01-01,142
694,Dentists,Bourgogne-Franche-Comté,2022-02-01,137
695,Dentists,Bretagne,2018-01-01,66
696,Dentists,Bretagne,2018-02-01,64
697,Dentists,Bretagne,2018-03-01,66
698,Dentists,Bretagne,2018-04-01,78
699,Dentists,Bretagne,2018-05-01,80
700,Dentists,Bretagne,2018-06-01,83
701,Dentists,Bretagne,2018-07-01,87
702,Dentists,Bretagne,2018-08-01,87
703,Dentists,Bretagne,2018-09-01,106
704,Dentists,Bretagne,2018-10-01,128
705,Dentists,Bretagne,2018-11-01,133
706,Dentists,Bretagne,2018-12-01,135
707,Dentists,Bretagne,2019-01-01,136
708,Dentists,Bretagne,2019-02-01,142
709,Dentists,Bretagne,2019-03-01,150
710,Dentists,Bretagne,2019-04-01,150
711,Dentists,Bretagne,2019-05-01,153
712,Dentists,Bretagne,2019-06-01,168
713,Dentists,Bretagne,2019-07-01,178
714,Dentists,Bretagne,2019-08-01,173
715,Dentists,Bretagne,2019-09-01,178
716,Dentists,Bretagne,2019-10-01,191
717,Dentists,Bretagne,2019-11-01,188
718,Dentists,Bretagne,2019-12-01,200
719,Dentists,Bretagne,2020-01-01,201
720,Dentists,Bretagne,2020-02-01,207
721,Dentists,Bretagne,2020-03-01,198
722,Dentists,Bretagne,2020-04-01,196
723,Dentists,Bretagne,2020-05-01,194
724,Dentists,Bretagne,2020-06-01,192
725,Dentists,Bretagne,2020-07-01,196
726,Dentists,Bretagne,2020-08-01,191
727,Dentists,Bretagne,2020-09-01,195
728,Dentists,Bretagne,2020-10-01,189
729,Dentists,Bretagne,2020-11-01,184
730,Dentists,Bretagne,2020-12-01,198
731,Dentists,Bretagne,2021-01-01,198
732,Dentists,Bretagne,2021-02-01,199
733,Dentists,Bretagne,2021-03-01,195
734,Dentists,Bretagne,2021-04-01,194
735,Dentists,Bretagne,2021-05-01,195
736,Dentists,Bretagne,2021-06-01,192
737,Dentists,Bretagne,2021-07-01,194
738,Dentists,Bretagne,2021-08-01,193
739,Dentists,Bretagne,2021-09-01,198
740,Dentists,Bretagne,2021-10-01,197
741,Dentists,Bretagne,2021-11-01,189
742,Dentists,Bretagne,2021-12-01,192
743,Dentists,Bretagne,2022-01-01,188
744,Dentists,Bretagne,2022-02-01,181
745,Dentists,Centre-Val de Loire,2018-01-01,65
746,Dentists,Centre-Val de Loire,2018-02-01,66
747,Dentists,Centre-Val de Loire,2018-03-01,74
748,Dentists,Centre-Val de Loire,2018-04-01,77
749,Dentists,Centre-Val de Loire,2018-05-01,78
750,Dentists,Centre-Val de Loire,2018-06-01,78
751,Dentists,Centre-Val de Loire,2018-07-01,78
752,Dentists,Centre-Val de Loire,2018-08-01,79
753,Dentists,Centre-Val de Loire,2018-09-01,84
754,Dentists,Centre-Val de Loire,2018-10-01,85
755,Dentists,Centre-Val de Loire,2018-11-01,88
756,Dentists,Centre-Val de Loire,2018-12-01,91
757,Dentists,Centre-Val de Loire,2019-01-01,93
758,Dentists,Centre-Val de Loire,2019-02-01,94
759,Dentists,Centre-Val de Loire,2019-03-01,93
760,Dentists,Centre-Val de Loire,2019-04-01,94
761,Dentists,Centre-Val de Loire,2019-05-01,101
762,Dentists,Centre-Val de Loire,2019-06-01,102
763,Dentists,Centre-Val de Loire,2019-07-01,104
764,Dentists,Centre-Val de Loire,2019-08-01,105
765,Dentists,Centre-Val de Loire,2019-09-01,107
766,Dentists,Centre-Val de Loire,2019-10-01,109
767,Dentists,Centre-Val de Loire,2019-11-01,105
768,Dentists,Centre-Val de Loire,2019-12-01,105
769,Dentists,Centre-Val de Loire,2020-01-01,106
770,Dentists,Centre-Val de Loire,2020-02-01,110
771,Dentists,Centre-Val de Loire,2020-03-01,110
772,Dentists,Centre-Val de Loire,2020-04-01,118
773,Dentists,Centre-Val de Loire,2020-05-01,119
774,Dentists,Centre-Val de Loire,2020-06-01,118
775,Dentists,Centre-Val de Loire,2020-07-01,116
776,Dentists,Centre-Val de Loire,2020-08-01,112
777,Dentists,Centre-Val de Loire,2020-09-01,115
778,Dentists,Centre-Val de Loire,2020-10-01,119
779,Dentists,Centre-Val de Loire,2020-11-01,120
780,Dentists,Centre-Val de Loire,2020-12-01,116
781,Dentists,Centre-Val de Loire,2021-01-01,119
782,Dentists,Centre-Val de Loire,2021-02-01,119
783,Dentists,Centre-Val de Loire,2021-03-01,119
784,Dentists,Centre-Val de Loire,2021-04-01,116
785,Dentists,Centre-Val de Loire,2021-05-01,117
786,Dentists,Centre-Val de Loire,2021-06-01,121
787,Dentists,Centre-Val de Loire,2021-07-01,128
788,Dentists,Centre-Val de Loire,2021-08-01,129
789,Dentists,Centre-Val de Loire,2021-09-01,138
790,Dentists,Centre-Val de Loire,2021-10-01,139
791,Dentists,Centre-Val de Loire,2021-11-01,139
792,Dentists,Centre-Val de Loire,2021-12-01,147
793,Dentists,Centre-Val de Loire,2022-01-01,151
794,Dentists,Centre-Val de Loire,2022-02-01,148
795,Dentists,Corse,2018-01-01,3
796,Dentists,Corse,2018-02-01,3
797,Dentists,Corse,2018-03-01,3
798,Dentists,Corse,2018-04-01,4
799,Dentists,Corse,2018-05-01,4
800,Dentists,Corse,2018-06-01,4
801,Dentists,Corse,2018-07-01,4
802,Dentists,Corse,2018-08-01,4
803,Dentists,Corse,2018-09-01,6
804,Dentists,Corse,2018-10-01,6
805,Dentists,Corse,2018-11-01,16
806,Dentists,Corse,2018-12-01,16
807,Dentists,Corse,2019-01-01,17
808,Dentists,Corse,2019-02-01,9
809,Dentists,Corse,2019-03-01,9
810,Dentists,Corse,2019-04-01,10
811,Dentists,Corse,2019-05-01,7
812,Dentists,Corse,2019-06-01,8
813,Dentists,Corse,2019-07-01,11
814,Dentists,Corse,2019-08-01,11
815,Dentists,Corse,2019-09-01,15
816,Dentists,Corse,2019-10-01,15
817,Dentists,Corse,2019-11-01,15
818,Dentists,Corse,2019-12-01,15
819,Dentists,Corse,2020-01-01,15
820,Dentists,Corse,2020-02-01,15
821,Dentists,Corse,2020-03-01,16
822,Dentists,Corse,2020-04-01,16
823,Dentists,Corse,2020-05-01,18
824,Dentists,Corse,2020-06-01,19
825,Dentists,Corse,2020-07-01,19
826,Dentists,Corse,2020-08-01,16
827,Dentists,Corse,2020-09-01,16
828,Dentists,Corse,2020-10-01,16
829,Dentists,Corse,2020-11-01,19
830,Dentists,Corse,2020-12-01,20
831,Dentists,Corse,2021-01-01,20
832,Dentists,Corse,2021-02-01,19
833,Dentists,Corse,2021-03-01,20
834,Dentists,Corse,2021-04-01,22
835,Dentists,Corse,2021-05-01,22
836,Dentists,Corse,2021-06-01,22
837,Dentists,Corse,2021-07-01,22
838,Dentists,Corse,2021-08-01,23
839,Dentists,Corse,2021-09-01,23
840,Dentists,Corse,2021-10-01,26
841,Dentists,Corse,2021-11-01,27
842,Dentists,Corse,2021-12-01,27
843,Dentists,Corse,2022-01-01,25
844,Dentists,Corse,2022-02-01,24
845,Dentists,DOM-TOM,2018-01-01,2
846,Dentists,DOM-TOM,2018-02-01,2
847,Dentists,DOM-TOM,2018-03-01,2
848,Dentists,DOM-TOM,2018-04-01,2
849,Dentists,DOM-TOM,2018-05-01,2
850,Dentists,DOM-TOM,2018-06-01,2
851,Dentists,DOM-TOM,2018-07-01,2
852,Dentists,DOM-TOM,2018-08-01,2
853,Dentists,DOM-TOM,2018-09-01,3
854,Dentists,DOM-TOM,2018-10-01,3
855,Dentists,DOM-TOM,2018-11-01,3
856,Dentists,DOM-TOM,2018-12-01,3
857,Dentists,DOM-TOM,2019-01-01,3
858,Dentists,DOM-TOM,2019-02-01,3
859,Dentists,DOM-TOM,2019-03-01,3
860,Dentists,DOM-TOM,2019-04-01,3
861,Dentists,DOM-TOM,2019-05-01,2
862,Dentists,DOM-TOM,2019-06-01,2
863,Dentists,DOM-TOM,2019-07-01,2
864,Dentists,DOM-TOM,2019-08-01,2
865,Dentists,DOM-TOM,2019-09-01,2
866,Dentists,DOM-TOM,2019-10-01,2
867,Dentists,DOM-TOM,2019-11-01,2
868,Dentists,DOM-TOM,2019-12-01,2
869,Dentists,DOM-TOM,2020-01-01,2
870,Dentists,DOM-TOM,2020-02-01,3
871,Dentists,DOM-TOM,2020-03-01,3
872,Dentists,DOM-TOM,2020-04-01,3
873,Dentists,DOM-TOM,2020-05-01,4
874,Dentists,DOM-TOM,2020-06-01,4
875,Dentists,DOM-TOM,2020-07-01,4
876,Dentists,DOM-TOM,2020-08-01,4
877,Dentists,DOM-TOM,2020-09-01,4
878,Dentists,DOM-TOM,2020-10-01,4
879,Dentists,DOM-TOM,2020-11-01,5
880,Dentists,DOM-TOM,2020-12-01,5
881,Dentists,DOM-TOM,2021-01-01,5
882,Dentists,DOM-TOM,2021-02-01,5
883,Dentists,DOM-TOM,2021-03-01,6
884,Dentists,DOM-TOM,2021-04-01,6
885,Dentists,DOM-TOM,2021-05-01,6
886,Dentists,DOM-TOM,2021-06-01,6
887,Dentists,DOM-TOM,2021-07-01,8
888,Dentists,DOM-TOM,2021-08-01,10
889,Dentists,DOM-TOM,2021-09-01,9
890,Dentists,DOM-TOM,2021-10-01,9
891,Dentists,DOM-TOM,2021-11-01,9
892,Dentists,DOM-TOM,2021-12-01,9
893,Dentists,DOM-TOM,2022-01-01,18
894,Dentists,DOM-TOM,2022-02-01,18
895,Dentists,Grand Est,2018-01-01,245
896,Dentists,Grand Est,2018-02-01,263
897,Dentists,Grand Est,2018-03-01,271
898,Dentists,Grand Est,2018-04-01,289
899,Dentists,Grand Est,2018-05-01,298
900,Dentists,Grand Est,2018-06-01,313
901,Dentists,Grand Est,2018-07-01,328
902,Dentists,Grand Est,2018-08-01,330
903,Dentists,Grand Est,2018-09-01,385
904,Dentists,Grand Est,2018-10-01,459
905,Dentists,Grand Est,2018-11-01,497
906,Dentists,Grand Est,2018-12-01,519
907,Dentists,Grand Est,2019-01-01,543
908,Dentists,Grand Est,2019-02-01,576
909,Dentists,Grand Est,2019-03-01,587
910,Dentists,Grand Est,2019-04-01,603
911,Dentists,Grand Est,2019-05-01,628
912,Dentists,Grand Est,2019-06-01,652
913,Dentists,Grand Est,2019-07-01,703
914,Dentists,Grand Est,2019-08-01,706
915,Dentists,Grand Est,2019-09-01,750
916,Dentists,Grand Est,2019-10-01,784
917,Dentists,Grand Est,2019-11-01,787
918,Dentists,Grand Est,2019-12-01,809
919,Dentists,Grand Est,2020-01-01,831
920,Dentists,Grand Est,2020-02-01,854
921,Dentists,Grand Est,2020-03-01,850
922,Dentists,Grand Est,2020-04-01,858
923,Dentists,Grand Est,2020-05-01,877
924,Dentists,Grand Est,2020-06-01,895
925,Dentists,Grand Est,2020-07-01,893
926,Dentists,Grand Est,2020-08-01,889
927,Dentists,Grand Est,2020-09-01,910
928,Dentists,Grand Est,2020-10-01,930
929,Dentists,Grand Est,2020-11-01,933
930,Dentists,Grand Est,2020-12-01,948
931,Dentists,Grand Est,2021-01-01,951
932,Dentists,Grand Est,2021-02-01,965
933,Dentists,Grand Est,2021-03-01,973
934,Dentists,Grand Est,2021-04-01,987
935,Dentists,Grand Est,2021-05-01,994
936,Dentists,Grand Est,2021-06-01,1006
937,Dentists,Grand Est,2021-07-01,1031
938,Dentists,Grand Est,2021-08-01,1030
939,Dentists,Grand Est,2021-09-01,1055
940,Dentists,Grand Est,2021-10-01,1060
941,Dentists,Grand Est,2021-11-01,1047
942,Dentists,Grand Est,2021-12-01,1061
943,Dentists,Grand Est,2022-01-01,1060
944,Dentists,Grand Est,2022-02-01,1051
945,Dentists,Hauts-de-France,2018-01-01,214
946,Dentists,Hauts-de-France,2018-02-01,222
947,Dentists,Hauts-de-France,2018-03-01,234
948,Dentists,Hauts-de-France,2018-04-01,237
949,Dentists,Hauts-de-France,2018-05-01,243
950,Dentists,Hauts-de-France,2018-06-01,257
951,Dentists,Hauts-de-France,2018-07-01,271
952,Dentists,Hauts-de-France,2018-08-01,276
953,Dentists,Hauts-de-France,2018-09-01,335
954,Dentists,Hauts-de-France,2018-10-01,380
955,Dentists,Hauts-de-France,2018-11-01,403
956,Dentists,Hauts-de-France,2018-12-01,449
957,Dentists,Hauts-de-France,2019-01-01,465
958,Dentists,Hauts-de-France,2019-02-01,488
959,Dentists,Hauts-de-France,2019-03-01,530
960,Dentists,Hauts-de-France,2019-04-01,524
961,Dentists,Hauts-de-France,2019-05-01,533
962,Dentists,Hauts-de-France,2019-06-01,544
963,Dentists,Hauts-de-France,2019-07-01,559
964,Dentists,Hauts-de-France,2019-08-01,562
965,Dentists,Hauts-de-France,2019-09-01,581
966,Dentists,Hauts-de-France,2019-10-01,596
967,Dentists,Hauts-de-France,2019-11-01,625
968,Dentists,Hauts-de-France,2019-12-01,648
969,Dentists,Hauts-de-France,2020-01-01,676
970,Dentists,Hauts-de-France,2020-02-01,691
971,Dentists,Hauts-de-France,2020-03-01,697
972,Dentists,Hauts-de-France,2020-04-01,688
973,Dentists,Hauts-de-France,2020-05-01,694
974,Dentists,Hauts-de-France,2020-06-01,695
975,Dentists,Hauts-de-France,2020-07-01,693
976,Dentists,Hauts-de-France,2020-08-01,696
977,Dentists,Hauts-de-France,2020-09-01,695
978,Dentists,Hauts-de-France,2020-10-01,699
979,Dentists,Hauts-de-France,2020-11-01,728
980,Dentists,Hauts-de-France,2020-12-01,734
981,Dentists,Hauts-de-France,2021-01-01,746
982,Dentists,Hauts-de-France,2021-02-01,739
983,Dentists,Hauts-de-France,2021-03-01,749
984,Dentists,Hauts-de-France,2021-04-01,744
985,Dentists,Hauts-de-France,2021-05-01,746
986,Dentists,Hauts-de-France,2021-06-01,752
987,Dentists,Hauts-de-France,2021-07-01,779
988,Dentists,Hauts-de-France,2021-08-01,778
989,Dentists,Hauts-de-France,2021-09-01,804
990,Dentists,Hauts-de-France,2021-10-01,813
991,Dentists,Hauts-de-France,2021-11-01,819
992,Dentists,Hauts-de-France,2021-12-01,828
993,Dentists,Hauts-de-France,2022-01-01,827
994,Dentists,Hauts-de-France,2022-02-01,817
995,Dentists,Normandie,2018-01-01,40
996,Dentists,Normandie,2018-02-01,42
